screen_name,created_at,location,source,hashtags,text
ndconnell,2020-04-21 16:17:38,"Loveladies, NJ",Twitter for iPhone,,"Opinion: Plasma may be the best option in the fight against Covid-19, but don't celebrate just yet

https://t.co/MhCco5HChm"
AmandaLewisPhD,2020-04-21 16:17:38,"Chicago, IL",Twitter for iPhone,,"every university, literally everyone, needs to address this issue and needs to recognize the gendered divisions of labor in our households exacerbate already existing inequities https://t.co/GRUWlsi7wo"
1yungguap,2020-04-21 16:17:38,"Houston, TX",Twitter for iPhone,,SUPREME &amp; TAKASHI MURAKAMI UNVEIL CHARITY LOGO TEE FOR COVID-19 RELIEF https://t.co/WnJiK7hWN7 [@supremenewyork @takashipom] https://t.co/otUwIVLINQ
Royalfan83,2020-04-21 16:17:38,"Kansas City, MO",Twitter for iPhone,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
dyreerawrs,2020-04-21 16:17:38,"Dallas, TX",Twitter Web Client,,FDA authorizes first at-home COVID-19 testing kit: https://t.co/lOUFWHlh0u https://t.co/3VyTj6dH79
QueenCynaj,2020-04-21 16:17:38,Newark NJ,Twitter Web App,,"Join me on Facebook Live today at 3:30PM for:

🩺🤰ASK AN OBGYN🤰🩺

I’m asking Dr. Lisa Gittens-Williams of @acog, @Rutgers_NJMS &amp; @UnivHospNewark:

❓What can pregnant women do to avoid contracting #COVID19?
❓Should you change your birth plan?
❓Is COVID-19 worse in pregnancy? https://t.co/KqsGcPj07t"
yannaluv_,2020-04-21 16:17:38,"Baltimore, MD",Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
genebraverock,2020-04-21 16:17:37,"California, USA",Twitter for iPhone,,Breaking: COVID-19 cases confirmed in Interior Health ‘directly linked’ to Kearl Lake oil sands outbreak | Radio NL - Kamloops News https://t.co/3cqkGMqZAR
Ball_Durham,2020-04-21 16:17:37,"Durham, NC",TweetDeck,,"RJ Barrett is stepping up to help fight COVID-19 not only in New York City, but in his home county of Canada
https://t.co/gbiMIdJBhv"
mikepmenza,2020-04-21 16:17:37,"Colorado, USA",Twitter for iPad,,"Singapore's second-wave outbreak has been driven by people coming into the country with covid-19. European countries are closing their borders. But Trump is evil for suspending immigration at the moment (which, for all practical purposes, was already happening)."
JenzenMaqnum,2020-04-21 16:17:37,"Wichita, KS",Twitter for Android,,"San Diego police may prosecute anti-lockdown protest organizers.

1st amend right to free speech, peaceably assemble, &amp; petition govt for redress of grievances... UNLESS COVID.

So glad power-hungry politicians are telling us what the framers MEANT to write in the Constitution."
Bens_head_space,2020-04-21 16:17:36,"HP, CA",Twitter Web App,,Fox News hosts Dinesh D’Souza after he spread conspiracy theory about coronavirus death counts https://t.co/PKmUa0WYL6
bunnybrown,2020-04-21 16:17:36,"Coastal California, USA",Twitter for iPhone,,"@realDonaldTrump dear president, because of Covid I lost a huge amount of my retirement.  Please consider suspending long term capital gains tax!  I will need to sell my rental property to survive.  I’m. Not alone."
coach_cogdill,2020-04-21 16:17:36,"Shelby, NC",Twitter for iPhone,"GoldStandard, HeartOfGold","The #GoldStandard comes from the heart! Carlos Watkins gets it!  Proud of who you are Carlos.  #HeartOfGold 

https://t.co/B383oxkmUt"
Albatro62382136,2020-04-21 16:17:36,"Arizona, USA",Twitter for iPhone,,"“We have 50+ COVID cases at our warehouse at JFK8, this not only puts us at risk, but our Familes, communities, customers at risk...that’s why I’m on strike and staying home” Jordan Flowers, Amazon JFK8 worker, on why he’s calling out today 
#AmazonStrike #ProtectAmazonWorkers https://t.co/nve8KgO3V9"
suzy_QAnon,2020-04-21 16:17:36,"Utah, USA",Twitter for iPhone,,Magna woman first Utahn to receive plasma from COVID-19 survivor https://t.co/380gWbmz8M https://t.co/hsxcjJPsfj
AmateurMmo,2020-04-21 16:17:36,"Arizona, USA",Twitter for Android,,"Ha!  Rush just asked a great question:

If a state like Montana were responsible for half of the covid deaths, instead of NYC, do you really think everybody else in the nation would be shutting things down? 🤔

My guess - HELL NO!"
monicarhor,2020-04-21 16:17:36,"Houston, Texas",Twitter Web App,,"On @HoustonChron: 

 Jeffrey Boney had pneumonia in both lungs.

Then, they found a blood clot. 

The Missouri City councilman represents the many Blacks disproportionately stricken by COVID-19. 

But, Boney despite all odds survived.

His story below: https://t.co/1FOgVnHID2"
JeffreyHare,2020-04-21 16:17:35,Santa Clara County CA,TweetDeck,,@mercnews Lawyer allegedly holds news photographer at knifepoint demanding to have images of him deleted from video of  COVID-19 protest.  Can't wait to see the defense strategy his lawyer comes up with.
Demongodjr,2020-04-21 16:17:35,"New Jersey, USA",Twitter Web App,,"If you could end Covid-19 by sacrificing a part of New Jersey, which part would you choose and why South Jersey?"
koje72,2020-04-21 16:17:35,"Detroit, MI",Twitter Web App,COVID19,"Today, we announced a partnership with @CVSHealth to provide drive-through rapid #COVID19 testing in the @cityofdearborn. We need COVID-19 testing now more than ever, and I’m grateful to @RepDebDingell for her leadership in ensuring we expand testing for the virus."
glenn_belot,2020-04-21 16:17:35,"Blanchard, LA",Twitter for iPhone,,"CNN's April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID 

This is just sickening...

https://t.co/AlL59E0xMh"
welltory,2020-04-21 16:17:35,"New York, USA",Twitter Web App,,"@BoyResist @FehnAdam @Hlynn310 Hi,
Got the virus? Join our research project to help us fight COVID-19. The goal is to find a relationship between viral illness progression and heart rate variability (HRV), which you can measure at home with our health monitoring app.
📝 Join: https://t.co/5JVHsRi8rt"
hnh1957,2020-04-21 16:17:35,"Florida, USA",Twitter for iPhone,,@p0rnoPuppy @AndDoerr @DeanieCook @oliverdarcy @andymstone @donie Universal healthcare is why Italy France and Spain have twice the death rate for covid as the USA
n00ance,2020-04-21 16:17:35,"Dallas, TX",Twitter Web App,,charity stream time!!! i’m playing through all 120 stars of super mario 64 on stream for direct relief’s covid response!!! https://t.co/dqmbK33Z1L https://t.co/5i6183BK1q
Oldlady12345,2020-04-21 16:17:35,"Fitchburg, WI",Twitter for iPhone,,"From going on rescue missions at sea to working at a makeshift ICU in her home city, Marta Saldarra has shown her commitment to global health.
https://t.co/EsHYSBKnEd"
alexandriaden,2020-04-21 16:17:35,"Pennsylvania, USA",Twitter Web App,,"CNN's April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID 

This is just sickening...

https://t.co/AlL59E0xMh"
ReportedByFaith,2020-04-21 16:17:35,"Detroit, MI",Twitter for iPhone,,"In addition to the layoffs, Beaumont Health's CEO will take a temporary 70% pay cut and other executives will see their salaries cut up to 45%. https://t.co/mcINsKVlfx"
soltysik_rob,2020-04-21 16:17:34,"Maryland, USA",Twitter Web App,,We present the first described case of ADEM in a COVID-19 patient. ADEM is an acute inflammatory demyelinating condition of the central nervous system that rarely occurs after a viral infection. https://t.co/xtZkMlV93a
JakeBell33,2020-04-21 16:17:34,"Omaha, Nebraska",Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
NowhereinSF,2020-04-21 16:17:34,"San Francisco, CA",Twitter Web App,,"Amoeba is a place where people can be themselves &amp; music reigns supreme. Our stores have weathered many storms, but we don’t know that we can get through COVID-19.
We must humbly ask for your help. If you are able to donate, we would be forever grateful.
https://t.co/zR3kCn2cC2"
KyleSGibson,2020-04-21 16:17:34,"Boston, MA",Twitter Web App,,"K-12 schools in Massachusetts will not reopen this academic year, Gov. Charlie Baker just announced, marking the latest dramatic COVID-19 response.  Baker also says he'll have more to say soon about reopening the economy. #mapoli"
UFWupdates,2020-04-21 16:17:34,California,Twitter Web App,"COVID19, WeFeedYou","Join @UFWupdates, @MoveOn, @KamalaHarris and tens of thousands of others and tell Trump's Department of Labor not to cut farm worker wages during #COVID19.

Take action @ https://t.co/YbI58ZqIYY

#WeFeedYou"
HelloAndrew,2020-04-21 16:17:34,"Happyland, California",Twitter for Android,,"Covid did not escape from a Chinese lab.

China is an untrustworthy, paranoid, autocratic state with a history of deadly epidemiological coverups (SARS), and it mishandled and lied about the covid crisis early on. 

But covid is not a bioweapon.

1/ https://t.co/eKwNEXys9v"
donnac58,2020-04-21 16:17:33,"Oceanside, CA",Twitter for iPhone,,"New York Governor Andrew Cuomo says his state has seen 481 new deaths due to COVID-19 in the past day, but adds the number of new hospitalizations has gone down to 1,308. The U.S. now has just under 790,000 cases and nearly 43,000 deaths. Global roundup: https://t.co/6fcReYnkJS"
NatasjaYonce,2020-04-21 16:17:33,"Florida, USA",Twitter for iPhone,,"Democrat governor’s have many ways of exerting their NWO control

Democrat governor‘s are blocking access to life-saving COVID-19 medications while republican run states allow it this control comes through their departments of health https://t.co/aeweWVsCZo https://t.co/csNZj3wWRc"
joshdan,2020-04-21 16:17:33,"Seattle, WA",Twitter Web App,,Huge shout out to Gates Ventures and the @BrotmanBaty Institute for donating 150k sets of PPE to protect all Seattle and King County firefighters. Humbled for your help in keeping our community safe in the COVID-19 fight! Read more: https://t.co/B8WtnhMbFp https://t.co/UjzjyxFe7F
VALasVegas,2020-04-21 16:17:32,"Las Vegas, NV",Twitter Web Client,,VA acquires Texas community hospital to fight COVID-19 and care for Veterans in the future: https://t.co/BCYWad2bz2
EduMontesin,2020-04-21 16:17:32,"Solana Beach, CA, USA",Twitter Web App,,"@Jali_Cat ❓Can someone please explain how it is that Muslims are doing this👇🏽
https://t.co/5pBDVa3gCI While Jews &amp; Christians are shut out of their places of worship. Fines, nails in parking lots, no Easter &amp; Passover for extended &amp; even immediate families. Predictable!😡 #CoronaLockdown"
HunterKiely,2020-04-21 16:17:32,"Overland Park, KS",Twitter Web App,,"That same hospital is now home to multiple deaths of nursing assistants due to Covid-19. The facility was slated for 400M in funding from the government. On November 13th 2019, the labor party announced a 3.9% increase in annual funding."
epappacoda,2020-04-21 16:17:32,"Orlando, FL",Twitter for iPhone,,"𝐋𝐢𝐬𝐭 𝐨𝐟 𝐓𝐰𝐢𝐭𝐭𝐞𝐫 𝐋𝐢𝐬𝐭𝐬:

ASSIGNMENT DESK &amp; NEWS EDITORS
https://t.co/loi1JmwSgt

MEDIA COVERING COVID-19
https://t.co/zKLfheVT5h

MORNING SHOW PRODUCERS
https://t.co/ui9VJEd9L6

**I'm building out new lists weekly and will share.**"
MDYankeefan1,2020-04-21 16:17:32,"Maryland, USA",Twitter for Android,,"Democrat governor’s have many ways of exerting their NWO control

Democrat governor‘s are blocking access to life-saving COVID-19 medications while republican run states allow it this control comes through their departments of health https://t.co/aeweWVsCZo https://t.co/csNZj3wWRc"
TomLeyden,2020-04-21 16:17:32,"Boston, Massachusetts",Echofon,,"This announcement comes less than 24 hours after the Massachusetts Teachers Association criticized Gov. Baker for the lack of guidelines and clear direction: https://t.co/3VEtn3J9FJ
MORE: https://t.co/9IvDxRrjur #Boston25 #COVID19 #Education https://t.co/HPXPSWfzft"
Par3Tour,2020-04-21 16:17:31,"Apple Valley, CA",Twitter for iPad,,"Good news for me and my family.  Last week I tested positive for Covid antibodies, confirming I cleared the virus after weeks without symptoms.  I’ve also signed up for a clinical trial to donate my blood plasma and expect to make the donation in the coming weeks"
gerrycanavan,2020-04-21 16:17:31,"Milwaukee, WI",Tweetbot for iΟS,,can't wait for the Supreme Court to hold that COVID-19 is such an emergency that Trump can halt all immigration but not enough of an emergency to extend absentee voting in Wisconsin by 6 days
TimBakken1,2020-04-21 16:17:31,"New York, NY",Twitter Web App,"usmilitary, thecostofloyalty","The US military fired Crozier for speaking out about COVID 19 and 600 sailors on Crozier’s ship have tested positive, including Crozier himself, the consequences of placing loyalty over truth. #usmilitary #thecostofloyalty https://t.co/OZTiQ9X5Bj"
leepunzel,2020-04-21 16:17:31,"Hainesville, IL",Twitter for Android,,"Singapore's second-wave outbreak has been driven by people coming into the country with covid-19. European countries are closing their borders. But Trump is evil for suspending immigration at the moment (which, for all practical purposes, was already happening)."
strstalkin,2020-04-21 16:17:30,"San Diego, CA",Streets talk in,,"Supreme Set To Release New Box Logo Tee For COVID-19 Relief, https://t.co/oV2Pe2Jl5p"
Z_Cizek,2020-04-21 16:17:30,"Saint Paul, Minnesota",Twitter for iPhone,patientsafety,"Free Webinar Highlights Cross-Contamination Risks for Coronavirus Patients. https://t.co/UTbMYjK653

#patientsafety #COVID2019 #bronchoscopy https://t.co/3Fh0dGOr8A"
a_MILLI_onaire9,2020-04-21 16:17:30,"San Diego, CA",Twitter for iPhone,,"Thank you for all your kind words about the song, and for all your support for the Intensive Care Society, I tried a little at home version for you 💗 x x
https://t.co/wifTyYlz8o @ICS_updates https://t.co/apGEMqBUC2"
thorn_prick,2020-04-21 16:17:30,"Hawaii, USA",Twitter for Android,,"Smithfield is owned by Chinese conglomerate

They often use foreign guest workers, many of whom have reported abusive treatment

Employees say Smithfield plant in WI concealed Covid-19 infections, pressured them to work elbow to elbow without protection.
https://t.co/HwLGp1gPvE"
NovoDems,2020-04-21 16:17:29,"Volusia County, Florida",Twitter for iPhone,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
Wrecksdart,2020-04-21 16:17:29,"Baltimore, MD",Twitter Web App,,"Richard Epstein, the conservative legal scholar, thinks he knows better than actual epidemiologists. He originally ""projected"" that covid-19 would only kill 500 people in the U.S. &amp; then ""revised"" this to 5,000.

I joked that he was just going to keep adding zeroes, and he is! https://t.co/KZPmRFJbTh"
shoobe01,2020-04-21 16:17:29,"Mission, Kansas",Twitter for Android,Covid19Streets,"Deviant behavior doesn't seem to be coming to fruition in Oakland, or anywhere else. #Covid19Streets

""After a week in action, Oakland officials say the streets are working as planned — no collisions, no reported instances of unsafe gathering..."" 

https://t.co/3TW3Dp8hLs"
KerryPayMann,2020-04-21 16:17:29,"Pacheco, CA",Twitter for iPhone,,"The COVID Class Divide, Trump's Narcissism &amp; Handouts for the 1% | The C... https://t.co/U3gafXugox via @YouTube MUST WATCH if U didn’t have college Finance Accounting EDP computer education as wealthy rewarded the 99% shafted!"
vanityman,2020-04-21 16:17:28,"Palm Springs, CA",Twitter Web Client,,"My grandma died today of COVID-19. I’m without words right now. If we’re friends and you have my number, feel free to call."
VCLimits,2020-04-21 16:17:28,"Ventura County, California",Twitter Web App,naloxone,Getting Naloxone during COVID-19. Could someone you care about Overdose? For more information on how #naloxone can save lives go to https://t.co/o77clM0UXH https://t.co/PN7NQCBylH
seeparis6,2020-04-21 16:17:28,"Kentucky, USA",Twitter for iPhone,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
amalialopezzzz,2020-04-21 16:17:28,"Manteca, CA",Twitter for iPhone,,@_SJPeace_ I feel so bad for all these poor babies getting covid..I feel especially bad for the American babies...not because they’re American but because they’re getting sick because the adults are acting like children.
OmahaNightHawk,2020-04-21 16:17:28,"Omaha, NE",Twitter for Android,,"Join us TODAY at 5:30pm to discuss Economic Justice in the COVID-19 Era with @alexandrasiera and @DarrickHamilton.

Registration is required, so be sure to sign up here: https://t.co/q7LHjUIfCj https://t.co/twlwFK14Pl"
JamesFrye,2020-04-21 16:17:28,In a quantum state between WI and MN,Twitter Web App,,"Everyone is at risk of getting this virus. Minnesota’s first case was healthy Ironman athlete Ben O'Donnell, who nearly died from the virus. Ben, thank you for sharing your story &amp; donating your blood to help others who are facing COVID-19.
https://t.co/4ZXRjc1272"
JSpikowski,2020-04-21 16:17:28,"Anacortes, WA",Twitter for Android,,@GermHunterMD COVID-19 hasn't been proven to break your full indicator. Lack of taste doesn't mean less calories.
MSUEaglesRifle,2020-04-21 16:17:28,"〽️orehead, KY",Twitter for iPhone,EaglesAlwaysSoar,⁦@MSUEaglesRifle⁩ Coach sprucing up the facility during the Covid-19 period. #EaglesAlwaysSoar 🦅 https://t.co/YZxbLucHEj
jillcsnyder,2020-04-21 16:17:28,"Boston, MA",Twitter for Android,,"In response to school psychologist across our state seeking guidance during the COVID-19 global pandemic, CSSP has issued a statement as to how providers should proceed with special education evaluations and virtual assessments during school closures. https://t.co/pIfYMMEZp1"
cakebakinglady,2020-04-21 16:17:27,"Atlanta, GA",Twitter for Android,republicansshouldchoosecountryoverparty,COVID-19 does not care what party you select in the ballot box people! #republicansshouldchoosecountryoverparty
SpecNewsATX,2020-04-21 16:17:27,"Austin, Texas",SocialNewsDesk,,"Because of COVID-19, Longhorn Football didn’t get any spring practice time and it’s unclear when the football team will be back together again. https://t.co/rDlZci0adf"
covidrapidapi,2020-04-21 16:17:27,"Alexandria, Virginia",Twitter for iPhone,covidrapid,"Tune in to The Daily Briefing with @DanaPerino on @FoxNews at 2PM EDT to see API’s medical director Dr. Vince DeGennaro talk about the importance of antibody testing and how API’s 15-minute point of care test, Covid-Rapid, will help get America back to work. #covidrapid"
RecorderTweets,2020-04-21 16:17:27,California,IFTTT,,Insurer Sues Geragos Law Firm Over COVID-19 Coverage Question https://t.co/9HXUwsSxTg
bayoubob,2020-04-21 16:17:27,"Bedford, MA",Twitter for Android,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
aravosis,2020-04-21 16:17:27,"Washington, DC",Tweetbot for Mac,,"This opinion piece recommends two weeks of home fingertip oxygen monitoring for people with Covid, to detect pneumonia signs early: The Infection That’s Silently Killing Coronavirus Patients https://t.co/bh7yzJ8jwu"
tempkt,2020-04-21 16:17:26,Ohio,Twitter for iPhone,,"This is a really useful thread, and raises what I think is an interesting question: how should we count covid deaths?

If covid makes you reluctant to seek treatment for your non-covid-related heart attack, that is still in some sense a death caused by covid. https://t.co/BB49vWsjlO"
StefanoPagiola,2020-04-21 16:17:26,"Washington, DC",Twitter for iPhone,,"It seems like in wealthy Western countries with bad outbreaks of COVID-19, total excess mortality is about 1.5x higher than confirmed COVID-19 deaths. Quick thread on how I think about this.

https://t.co/ybmRpb7wRQ"
CantonCommunity,2020-04-21 16:17:26,"Canton, MA",CCTV Notification,,"Coming up next on CCTV's public channel (Comcast8/Verizon43)
4/21/2020 12:30:36 PM:     Canton COVID-19 April 2, 2020"
andredelattre,2020-04-21 16:17:26,"Chicago, IL",TweetDeck,,"The White House wants to expand testing from 150,000 or so a day to 300,000. That’s barely enough to test people with severe symptoms. It’s certainly not enough to make sure the virus isn’t spreading in our communities, writes @DolanEcon. https://t.co/ziWrTCFeej"
HubBucket,2020-04-21 16:17:25,"New York, NY",Twitter Web Client,"NIH, COVID19","#NIH issued treatment guidelines for #COVID19. The Guidelines, developed by an expert US panel, are intended to help healthcare providers on the frontlines fighting COVID-19. Posted online, they will be updated often as new data &amp; information emerges. https://t.co/CrLz1x2LXs https://t.co/Y5ACYYsw7s"
CantonCommunity,2020-04-21 16:17:25,"Canton, MA",CCTV Notification,,"Coming up next on CCTV's HD channel (Verizon 2143)
4/23/2020 12:00:00 AM:     Community Covid=19 Update 4-17-2020 Town Hall"
SEIUArchivist,2020-04-21 16:17:25,"Detroit, Michigan",Twitter Web App,,.@WayneState joins @CityofDetroit in COVID-19 screening at Fairgrounds. https://t.co/BG63n97StY https://t.co/SdwFmb6mEi
CantonCommunity,2020-04-21 16:17:25,"Canton, MA",CCTV Notification,,"Coming up next on CCTV's government channel (Comcast22/Verizon42)
4/21/2020 1:26:26 PM:     PSA-COVID-19 April 2020"
Tori1812Vs,2020-04-21 16:17:25,"Orlando, FL",Twitter for iPhone,,"Since these “95%” and “96%” polls don’t actually exist, @realDonaldTrump, why not just say “100%” or “120%”?

And now that 42,000 have died of covid-19, do you have anything to say to the families of the many thousands of them who died because you lied about the virus for weeks? https://t.co/pwtrNAZ969"
EyeLubSharks,2020-04-21 16:17:25,"Houston, Texas",Twitter for iPad,,"Skin rashes emerge as possible symptom of COVID-19, dermatologists say https://t.co/qb66Jl5Cms https://t.co/5f8mTuIvoc"
nynjconnweather,2020-04-21 16:17:25,"Connecticut, USA",Twitter for iPhone,,"Westport police are going to be testing a “pandemic drone” that can monitor people’s temperatures from 190 feet away and detect sneezing, coughing and heart and breathing rates amid the COVID-19 pandemic. https://t.co/wDeTc6PWcZ #NBCCT"
BlairBraverman,2020-04-21 16:17:24,Northern Wisconsin,Twitter for iPhone,,"I just made like 20 variously political and/or COVID-related ragetweets (and a few tweets of admiration for public figures) and I totally forgot that the sole reason I logged in tonight was to tell ya'll I saw, for the first time, a baby beaver wobble across the road."
xoobriii,2020-04-21 16:17:24,"Fort Worth, TX",Twitter for iPhone,,"Thought this mf had Covid , then I looked at her pocket &amp; saw a pack of Marlboro 100’s"
GkorymanGlory,2020-04-21 16:17:24,USA,Twitter for Android,,"Tuesday, April 21st

U.S. COVID-19 DEATHS

.01%

May we come out of hiding yet?

The invisible killer is not as lethal as the visible tyranny of government.

#ReOpenColorado
#ReOpenTheRepublic https://t.co/99zUU27r5y"
RoKeT_gal,2020-04-21 16:17:24,"SE NC, USA",Twitter for Android,,Health Secretary Matt Hancock says the Oxford University team working on a COVID-19 vaccine will begin human trials from Thursday
CCSUAlumni,2020-04-21 16:17:23,New Britain Connecticut USA,Twitter for iPhone,,Members of the Connecticut National Guard began setting up nearly 200 beds at the Huang Recreation Center at CCSU. This is part of a continuing effort to build COVID-19 recovery capacity around the state. https://t.co/0CrlkkJLJ5
hellotherebrown,2020-04-21 16:17:23,Maryland,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
nachocoalmine,2020-04-21 16:17:23,"Fredericksburg, VA",Twitter for Android,,"@BettGunther @WHO @Johnrashton47 @MattHancock Yes, really. https://t.co/hmjkA1tZ9Q"
rusteddusted,2020-04-21 16:17:23,"West Palm Beach, FL",Twitter for iPhone,,"""The majority of Americans are completely unacquainted with one of the most fundamental lessons that modern history has left us with—the fact that anti-Semitism can be easily mainstreamed and weaponized."" #NeverForget #YomHashoa2020
https://t.co/knUr4HaB1G"
AxylosPAF,2020-04-21 16:17:23,"Maine, USA",Twitter for iPhone,,"Singapore's second-wave outbreak has been driven by people coming into the country with covid-19. European countries are closing their borders. But Trump is evil for suspending immigration at the moment (which, for all practical purposes, was already happening)."
TheSoulPitt,2020-04-21 16:17:23,"Pittsburgh, PA via Johnstown, PA",Twitter Web App,,"This is the COVID-19 Daily Update from the Allegheny County Health Department (ACHD) for April 21, 2020. The following data includes all counts since March 14, when the first case was reported in the county. https://t.co/F0hUQIQ0gD"
agarwalnitin,2020-04-21 16:17:23,"Little Rock, AR",Twitter for Android,COVID19,"With #COVID19 comes a plague of misinformation. A partnership between @AGRutledge, @UALR and @cosmographers provides a vaccine for this #infodemic. https://t.co/u84pAuVX9F https://t.co/eonyuspn7G"
USVICTORY,2020-04-21 16:17:23,Central California,Twitter for iPhone,,"A true account...'Yesterday when signing the forms pronouncing my Dad's death, I told them under no circumstances do I want my Dad's death used in the covid-19 body count because he died of long-term terminal lung cancer that had spread throughout his body /2"
oshunnyc,2020-04-21 16:17:23,"Brooklyn, NY",Twitter for iPhone,,I will retweet any information about injustice toward Black people in China until a major news outlet investigates and airs what’s going on. COVID-19 ORIGINATED IN CHINA...and now they’re treating Black people like subhumans as a result?!?! Any excuse to be racist. https://t.co/EhNPPzEMD7
MNSOCIALSERVICE,2020-04-21 16:17:22,"St. Paul, Minnesota",Twitter Web App,"mnleg, PowerofMedicaid","Yes! Medicaid is, and must be, a critical part of the response to the COVID-19 crisis. Learn more at this free event, tomorrow, 4/22, from 10-11, hosted by @ThisIsMedicaid. #mnleg #PowerofMedicaid https://t.co/90sNwENFau"
KingWray2,2020-04-21 16:17:22,"Tampa, FL",Twitter for iPhone,,"👀 SIGHTED! 👀
To clear up any confusion, @Buccaneers QB @TomBrady was SIGHTED in one of our 194 beautiful  parks. He was not cited as some media outlets have reported.

We are excited to welcome Tom &amp; everyone back to all of our parks once we have punted COVID-19 downfield! 🏈 https://t.co/EH13MmlAgx"
bread4theworld,2020-04-21 16:17:22,"Washington, DC",Twitter Web App,,"Covid-19 is more than a health crisis but also a crisis of equity. Our experts and guests—Rev. Dr. Leonard Griffin and Uriel Zelaya-Perez— will dig deeper into the reasons why communities of color are disproportionately impacted.

https://t.co/tlGe3y5nCh https://t.co/OTendhriRa"
Hecubus01,2020-04-21 16:17:22,"Woodland, CA",Twitter for iPhone,,@Lskreet We’re good.  The girls have to finish the school year at home and my wife and I are working from home.  A senior center in our town just found out they have over 50+ cases of Covid.
stem_nastics,2020-04-21 16:17:22,"Maryland, USA",Twitter for Android,,"@Flipgrid @Savvy_Educator @jessxbo @annkozma723 I LOVE using Flipgrid in the classroom but it has been a great part of my DL lesson plans during this Remote Learning transition due to Covid-19.
I able to have my students peer review, video journal and have daily or weekly reflections of learning. #FlipgridROCKS @lauradfromnc"
jillcsnyder,2020-04-21 16:17:21,"Boston, MA",Twitter for Android,,"Colorado Society of School Psychologist: Position Statement 

Special Education Evaluations &amp;
Virtual Assessment During the
COVID-19 Global Pandemic

https://t.co/9XojF2ll6J

#COschoolpsychologists #NASPadvocates @nasponline #COVID19"
StLouisASLA,2020-04-21 16:17:21,St Louis Missouri,Twitter Web App,,We would like to hear from landscape architects for an upcoming story on the future after COVID-19. Envision how practice and the profession might be different when the crisis abates. Dream big. Or small. Fill out this survey by Tuesday 4/21 to be heard. https://t.co/6kyVuKV6jw
HubBucket,2020-04-21 16:17:21,"New York, NY",Twitter Web Client,"COVID19, digitalhealth",#COVID19 and digital transformation. #digitalhealth https://t.co/wzrsUW9glY
edliegeyhiguchi,2020-04-21 16:17:21,"Sunnyvale, CA",Twitter for iPhone,,"@WhiteHouse @SecondLady @realDonaldTrump The tRUMP admin has the blood of any American dead of COVID-19 on their hands. Doing a “pretty good job “ of only 50-60,000 lives lost is appalling. Anyone involved with his corrupt admin will be vilified in history."
FutureProofN,2020-04-21 16:17:21,"Colorado Springs, CO",IFTTT,"google, news","Future Proof FutureProofN #google #news Follow us for latest news Google lets merchants sell for free in its Shopping tab With physical retail stores closed due to COVID-19, retailers are being forced to sell exclusively online. To help businesses that may be struggling, Goo…"
itcouldbegayer,2020-04-21 16:17:21,"Amherst, MA",Twitter for iPhone,,@whoopsIdontcare Oh word you want some E. coli with that covid?
9to5Colorado,2020-04-21 16:17:21,"Denver, CO",Twitter Web App,,"""I Harvest Your Food. Why Isn’t My Health ‘Essential’? We sacrifice so much for a country that doesn’t value our lives.""
https://t.co/x0ddGdqPiM #Paidleave #PaidSickDays"
fan4u2,2020-04-21 16:17:20,"Denver, CO",Twitter Web App,,"Prager: If Montana had the same number of Covid cases as NYC, would NYC shut down?"
shorelineeast,2020-04-21 16:17:20,Connecticut,Twitter Web App,heroesmovingheroes,"Protect your family &amp; ours by stopping the spread.

Passengers should wear a mask or cloth face covering on all CTrail SLE trains &amp; stations. Do your part to protect our #heroesmovingheroes &amp; we’ll do ours to keep CT moving safely during this COVID-19 emergency."
BattleBornProg,2020-04-21 16:17:20,"Las Vegas, NV",Twitter Web App,COVID19,"Outbreaks of #COVID19 in nursing homes are spiking. 

The Trump administration’s deregulation of the nursing home industry makes these institutions deadlier.

More from @RebeccaCokley
and @MADtastically https://t.co/0EBezWWQJg"
tjsilly15,2020-04-21 16:17:20,"Omaha, NE",Twitter for Android,COVID19,"If you have recently tested positive for #COVID19 or think you might have COVID-19, it’s likely you are recovering at home, isolating from others and caring for yourself. 

Look at tips from @CDCgov on taking care of yourself:
https://t.co/vAe3iyHGzn

#NECOVID19 https://t.co/CxOI6Bt83S"
