screen_name,created_at,location,source,hashtags,text
Al_Richards_786,2020-04-10 22:36:56,Leicester,Twitter for Android,,"""My father would not be afraid to point out what was wrong.""

Doctor Abdul Mabud Chowdhury, who had warned the PM that health worked needed more protective equipment, passed away after 15 days in hospital with #COVID19. 

More on his story here: https://t.co/foTizvXKLP https://t.co/KPuiWhJsxq"
RobRe62,2020-04-10 22:36:54,"Milano +45.465556°, +9.190000°",SIRENETbrk253,"COVID19, music",RT @wef:Why do we turn to music in times of crisis? https://t.co/F5oyBLYEz5 #COVID19 #music https://t.co/k5Z7maxpnT
VictorTerhemba,2020-04-10 22:36:51,"Ikeja, Lagos",Twitter for Android,"Coronavirus, covid19","COVID-19: The Rant of an Angry Nigerian Youth.

#Coronavirus #covid19 https://t.co/SWk3cVuDLC"
hafidhsyifa,2020-04-10 22:36:50,masih di Kudus,Twitter for Android,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
mariam174_,2020-04-10 22:36:47,"Boston, MA🇺🇸",Twitter for iPhone,COVID19,"Protection against infection by the #COVID19 virus is not possible using antibiotics as they do not work against viruses. To date, there is no specific medicine recommended to prevent or treat the coronavirus. Know more about the COVID-19 virus via: https://t.co/kWPH8oIaW3 https://t.co/wSI8i3R5I4"
MiEpochTimes,2020-04-10 22:36:44,"Detroit, Michigan",Twitter for iPhone,,"Stay Home. Stay Safe. Save Lives. The state of Michigan (@migov) &amp; @MichiganHHS report today, April 10, 2020, 1,279 new COVID-19 cases &amp; 205 deaths. This brings #Michigan's total cases to 22,783 &amp; 1,281 deaths. Find the latest data, info &amp; #COVID19 news at https://t.co/niRBexCYOy https://t.co/F3lNxKu04g"
Ralphtan222,2020-04-10 22:36:44,"東京23区 ↩️ NY, US",Twitter for iPhone,COVID19,"JUST RELEASED: @JHSPH_CHS and @ASTHO have released a new report, “A National Plan to Enable Comprehensive #COVID19 Case Finding and Contact Tracing in the U.S.”

The report outlines key next steps in the battle against the novel #coronavirus.

🔗 https://t.co/BGbLfQGgqx https://t.co/SbEhZurMnm"
domenicoscarl,2020-04-10 22:36:43,,Twitter for iPad,"covidー19uk, COVID19, COVID2019, CoronavirusOutbreak, coronavirus, COVID, Coronavirustruth, Covid_19, usaCoronavirus",Bodies on the street. Ecuador #covidー19uk #COVID19 #COVID2019 #CoronavirusOutbreak #coronavirus #COVID #Coronavirustruth #Covid_19  #usaCoronavirus https://t.co/6SstHvtWep
13thPanther,2020-04-10 22:36:42,Upstate New York,Twitter Web App,PwD,#PwD are stepping up to the plate. People with disabilities employed through our member nonprofit agency @TradeWindsNWI are manufacturing #PPE in response to #COVID19: https://t.co/BsKKSW7WZW #coronavirus https://t.co/rqEfhJ5x3k
johangreg,2020-04-10 22:36:40,"Calgary, Alberta",Twitter for iPhone,COVID19,"The Government of 🇨🇦 has introduced a series of measures to support Canadians during the #COVID19 pandemic and some of these measures are under way. Find out if you qualify: https://t.co/THCGOLyJGS 

https://t.co/RNneFKpBoz

#CERB #EconomicResponse"
unwomenasia,2020-04-10 22:36:38,Bangkok,Twitter for Android,COVID19,"Let's learn from the first 100 days of the #COVID19 pandemic in Asia and the Pacific.

New @unwomenasia report explains how women are hit harder by the socio-economic impacts of the #coronavirus and outlines the way forward for recovery. https://t.co/VX9CJ0pg2J"
screen_name,created_at,location,source,hashtags,text
vamsitheneo,2020-04-10 22:36:35,,Twitter for iPhone,,"👨‍⚕️👩‍⚕️ Remember - always consult a qualified healthcare professional before taking antibiotics. Antibiotics don't work against viruses like #COVID19 virus.  

For more information on COVID-19 ➡️ https://t.co/C3mt4k815w 

#coronavirus

(ENDS) https://t.co/o3Gq9M1bFl"
tomwlsn31,2020-04-10 22:36:31,"Denver, CO",Tom Wilson,,"""There are biological differences in the immune systems between men and women which impact our ability to fight an infection,"" said @SabraKlein1998, pointing to blood samples from China collected from #COVID19 patients. https://t.co/SSjAdxLBbS"
mymanryman,2020-04-10 22:36:28,Schweden,Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
AudreyCarville,2020-04-10 22:36:28,"Dublin, Ireland",Twitter for iPhone,COVID,156 residents of Irish nursing homes have died from #COVID-19 in 41 days. That's 54% of all COVID deaths so far. First time we got that figure. #COVIDー19 #COVID19 #COVIDー19 #coronavirus
michellegleeso1,2020-04-10 22:36:28,,Twitter for Android,,"👨‍⚕️👩‍⚕️ Remember - always consult a qualified healthcare professional before taking antibiotics. Antibiotics don't work against viruses like #COVID19 virus.  

For more information on COVID-19 ➡️ https://t.co/C3mt4k815w 

#coronavirus

(ENDS) https://t.co/o3Gq9M1bFl"
PChivall,2020-04-10 22:36:27,,Twitter Web App,,ICU nurse cries uncontrollably describing Covid-19 dead in New York https://t.co/inZ2gASDXe
dave_carolan,2020-04-10 22:36:26,Ireland,Twitter for iPhone,COVID,156 residents of Irish nursing homes have died from #COVID-19 in 41 days. That's 54% of all COVID deaths so far. First time we got that figure. #COVIDー19 #COVID19 #COVIDー19 #coronavirus
Gil00006,2020-04-10 22:36:24,U.S.A.,Twitter for iPhone,COVIDー19,"(3/4) Personal researcher déjà vu: Four of my previous aero studies, same type of response as now with #COVIDー19 : (1) 98%: ""great work, well done""; (2) 1%: ""we know this already""; (3) 1% ""we don't believe it"". #aerodynamics #CoronaCrisis #COVID19 #coronavirus #Covid_19 https://t.co/V1xLO0Duhq"
Conroy_Field,2020-04-10 22:36:24,,Twitter Web App,"Coronavirus, COVID19",. #Coronavirus (COVID-19) Update: @US_FDA Authorizes Blood Purification Device to Treat #COVID19 https://t.co/xCbZyL9R6L
mfaaizzz,2020-04-10 22:36:23,Sepang,Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
CGTNOfficial,2020-04-10 22:36:22,"Beijing, China",TweetDeck,coronavirus,"The #coronavirus pandemic has caused untold physical, emotional, and economic hardship. CGTN's @sfcallebs shares his thoughts as he has traveled the east coast talking to people most affected. #covid19 #coronavirus

https://t.co/WtjbMDWyNm"
cutter78,2020-04-10 22:36:22,warrington,Twitter for iPhone,,"""My father would not be afraid to point out what was wrong.""

Doctor Abdul Mabud Chowdhury, who had warned the PM that health worked needed more protective equipment, passed away after 15 days in hospital with #COVID19. 

More on his story here: https://t.co/foTizvXKLP https://t.co/KPuiWhJsxq"
THollandParker1,2020-04-10 22:36:21,"Charleston, SC",Twitter for iPhone,COVID19,"JUST RELEASED: @JHSPH_CHS and @ASTHO have released a new report, “A National Plan to Enable Comprehensive #COVID19 Case Finding and Contact Tracing in the U.S.”

The report outlines key next steps in the battle against the novel #coronavirus.

🔗 https://t.co/BGbLfQGgqx https://t.co/SbEhZurMnm"
KathleenHanle14,2020-04-10 22:36:17,Toronto,Twitter Web App,COVID19,"JUST RELEASED: @JHSPH_CHS and @ASTHO have released a new report, “A National Plan to Enable Comprehensive #COVID19 Case Finding and Contact Tracing in the U.S.”

The report outlines key next steps in the battle against the novel #coronavirus.

🔗 https://t.co/BGbLfQGgqx https://t.co/SbEhZurMnm"
ThomasSankaraaa,2020-04-10 22:36:08,Burkina Faso,Twitter for Android,,"Something that didn't get attention amid the global coronavirus pandemic is the US-led imperialist military alliance NATO had been planning the massive exercise Defender-Europe 20, as a threat to China and Russia

It was scaled down though due to Covid-19 
https://t.co/Yl5rarofLp https://t.co/m763VuruNV"
RouaSalah1,2020-04-10 22:36:05,Sudan,Twitter for iPhone,,"COVID-19 Testing Tents Are Now Up! 
Clean and safe coronavirus testing for our local residents. 
Schedule your test today:  https://t.co/2EsY4t5xac
...
#covid19 #coronavirustest #covid19test #urgentcare #statcare   #CoronavirusNYC #CoronavirusPrevention #urgentcare #newyork #NYC https://t.co/CA9gPjaHT3"
GoSolar01,2020-04-10 22:36:03,,GoSolar,,"""Notice not one model came in under the actual number. These are all professional fearmongers who alarmed the country about a virus that appears to be in line with a severe flu season.""

#Coronavirustruth #coronavirus #COVID1984 #COVIDー19 #COVID19 

https://t.co/H3sKRR07oU"
zedunow,2020-04-10 22:36:03,"Melbourne, Australia & Worldwide 🇦🇺",Twitter Web App,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
dmitchell121,2020-04-10 22:36:02,Tallahassee,Twitter for iPhone,,"👨‍⚕️👩‍⚕️ Remember - always consult a qualified healthcare professional before taking antibiotics. Antibiotics don't work against viruses like #COVID19 virus.  

For more information on COVID-19 ➡️ https://t.co/C3mt4k815w 

#coronavirus

(ENDS) https://t.co/o3Gq9M1bFl"
curitibaalerta,2020-04-10 22:36:01,"cwb, Brasil",Twitter for Android,FBI,"The #FBI is warning the public of fraud, scams, and other crime related to the Corona Virus (COVID-19) pandemic. Scammers are leveraging the COVID-19 pandemic to steal your money, your personal information, or both. #COVID19  #scam #fraud https://t.co/bRr9vtBhJs https://t.co/bQcgbG718o"
DannyWijnhoud,2020-04-10 22:35:59,A'dam NL,Twitter Web App,"righttofood, coronavirus, food, COVID19, feminist, JustTransition, agriculture, food, climateJustice","Respecting, protecting, fulfilling the #righttofood in times of  the #coronavirus 
""We can start fixing our broken #food system"" 
""The #COVID19 pandemic an opportunity for a #feminist #JustTransition in #agriculture, #food and #climateJustice""
@ActionAid 
https://t.co/WFtODGXYXO"
akkaufman,2020-04-10 22:35:59,"Sequim, WA",Twitter for iPhone,COVID19,"JUST RELEASED: @JHSPH_CHS and @ASTHO have released a new report, “A National Plan to Enable Comprehensive #COVID19 Case Finding and Contact Tracing in the U.S.”

The report outlines key next steps in the battle against the novel #coronavirus.

🔗 https://t.co/BGbLfQGgqx https://t.co/SbEhZurMnm"
CatherineODono7,2020-04-10 22:35:58,"Adamstown, Wexford",Twitter Web App,COVID,156 residents of Irish nursing homes have died from #COVID-19 in 41 days. That's 54% of all COVID deaths so far. First time we got that figure. #COVIDー19 #COVID19 #COVIDー19 #coronavirus
JideTona14,2020-04-10 22:35:57,,Twitter for Android,,"More and more Canadians are avoiding public spaces.

If your friends or family members are still going to parks and playgrounds, they are risking lives. Tell them to stop. 

#StayHomeSaveLives. https://t.co/5TF9w7anvJ #COVID19 #FlattenTheCurve https://t.co/aAtgObYwKi"
ConnaghE,2020-04-10 22:35:54,,Twitter for iPhone,,"👨‍⚕️👩‍⚕️ Remember - always consult a qualified healthcare professional before taking antibiotics. Antibiotics don't work against viruses like #COVID19 virus.  

For more information on COVID-19 ➡️ https://t.co/C3mt4k815w 

#coronavirus

(ENDS) https://t.co/o3Gq9M1bFl"
CyberRabid,2020-04-10 22:35:53,"New Orleans, La",Twitter for Android,"coronavirus, COVID19","Be careful @Acosta;

""#coronavirus Test Kits Found To Be Contaminated With #COVID19""

https://t.co/nA3khUJHm7 https://t.co/pLsLg0km5k"
mjasandoval,2020-04-10 22:35:52,,Twitter for iPhone,COVID19colorado,"New #COVID19colorado data (Change from Thur):

6,510 cases (+308)
1,312 hospitalized (+91)
56 counties (+0)
32,653 people tested (+1,473)
250 deaths (+24)
59 outbreaks residential/non-hospital healthcare facilities (+5)

https://t.co/0cUwph4tOz

Updates: https://t.co/CIFzDTXnxS"
Parrish_Miller,2020-04-10 22:35:48,"Boise, Idaho ",Twitter Web App,"Coronavirustruth, coronavirus, COVID1984, COVIDー19, COVID19","""Notice not one model came in under the actual number. These are all professional fearmongers who alarmed the country about a virus that appears to be in line with a severe flu season.""

#Coronavirustruth #coronavirus #COVID1984 #COVIDー19 #COVID19 

https://t.co/H3sKRR07oU"
FlyToTh49170763,2020-04-10 22:35:48,"North West, England",Twitter for Android,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
JohnLabozza,2020-04-10 22:35:46,Apollo Theatre,Twitter for iPhone,,"PM: 'Normality' Won't Return Until Covid-19 Vaccine

https://t.co/J9zujl70M1"
justwordstome1,2020-04-10 22:35:40,,Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
adamisalamb,2020-04-10 22:35:40,State of Denial,Twitter for iPad,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
diplomacy272,2020-04-10 22:35:34,"Lahore, Pakistan ",Twitter Web App,COVID19,"#COVID19 is not only challenging global health systems, but testing our common humanity. 

Gender equality and women’s rights are essential to getting through this pandemic together, to recovering faster, and to building a better future for everyone.

https://t.co/LsfAcITRsb"
nendaas1,2020-04-10 22:35:33,,Twitter for iPad,"BREAKING, COVID19, coronavirus","#BREAKING: At least four meat processing plants in Pennsylvania are shut down, including one facility outside the hard-hit city of Hazleton, where more than 160 workers have tested positive, according to a union officia

#COVID19 #coronavirus  https://t.co/JnlQWmWTca"
1hopeprojectorg,2020-04-10 22:35:33,Global,Twitter for Android,COVID19,"#COVID19 is not only challenging global health systems, but testing our common humanity. 

Gender equality and women’s rights are essential to getting through this pandemic together, to recovering faster, and to building a better future for everyone.

https://t.co/LsfAcITRsb"
luminousyifa,2020-04-10 22:35:30,𝕴𝖓 𝖞𝖔𝖚𝖗 𝖉𝖚'𝖆,Twitter for iPhone,,"By now, everyone is all too familiar with COVID-19, but do you understand how it actually affects your body? I made this poster to try to summarize the main events that occur following infection. I hope you learn something! 
#sciart #scicomm #coronavirus #covid19 https://t.co/j3Kr47pNY1"
FranklinBaffled,2020-04-10 22:35:29,United States,Twitter for iPhone,COVID19,"Albert Chambers, a 99-year-old war veteran, has thanked NHS nurses who cared for him while he had #COVID19, which he has now recovered from.

Read more about the UK #coronavirus outbreak: https://t.co/TZBDK9XaMG https://t.co/KfMkS4DdCn"
FreeFromCOVID,2020-04-10 22:35:27,,Twitter Web App,"COVID, Covid19, caronavirusoutbreak, Coronavirus, Pandemic","Coming soon - an AWESOME new web-based application will provide an easy, secure, and private means to allow people to prove that they are free from COVID-19!

Check out our White Paper: https://t.co/eDoYWSJLPa

--
#COVID #Covid19 #caronavirusoutbreak #Coronavirus #Pandemic"
