screen_name,created_at,location,source,hashtags,text
nmaranda,2020-04-21 16:24:25,"San Diego, CA",Twitter for iPhone,,For anyone that joins our team &amp;  raises 250.00 by Friday 5pm or donates 250.00 directly to my link You or your child will get a private soccer lesson from me &amp; one of our Team 1 players! (Post covid) My donation link: https://t.co/QZUyzPP7Rk Team 1 link: https://t.co/ixJPhvD29r https://t.co/1wBqNMoEnn
AlliecatLady1,2020-04-21 16:24:25,"Seymour, IN",Twitter for iPhone,,"Kentucky—Protesters take to the street. The result—A spike in COVID-19 positive cases:

➡️ Predictable 
➡️ Selfish
➡️ Stupid

Your fight is with a virus, not the Government.

Stay home 🏠 
Stay safe 😷

#wtpEBRC
#wtp2020
@wtp__2020 https://t.co/KijHACmqHf"
HealTheBay,2020-04-21 16:24:25,"Los Angeles, CA",Twitter for iPhone,,Sign our @Change petition to urge @CaWaterBoards to uphold strong environmental and public health protections in California! https://t.co/54CnBADUmt
Win4DC,2020-04-21 16:24:25,Washington DC,Twitter Web App,,"Tom Brady was thrown out of a park by a Tampa recreation worker. The city’s parks are closed in an effort to stop the spread of COVID-19.

https://t.co/VvdxM3URiP"
LarryBoorstein,2020-04-21 16:24:25,"Virginia, USA",Twitter Web App,,"Cases of COVID-19 in New York state prisons are still on the rise, @THECITYNY reports. https://t.co/2OK5ix25qu"
RA_Insights,2020-04-21 16:24:25,"Newport Beach, CA",TweetDeck,,"In our April 30 webinar, Rob Arnott will offer his perspective on the impact of the COVID-based economic shutdown and market tumult, and will explore implications for the value investor and for asset allocation. Register here: https://t.co/IzG5edUzT3"
bigbabygravycab,2020-04-21 16:24:24,"Houston, TX",Twitter for iPhone,,"@FoxNews Stop putting up with this faux virus!

https://t.co/gcWQQTNxW5"
djohnston53,2020-04-21 16:24:24,"North Carolina, USA",TweetCaster for Android,ReopenNC,"@GregFordNC 

Thank you for tanking our economy.

So roughly the same percentage of North Carolinians that have died from Covid-19.

#ReopenNC"
UNCSociology,2020-04-21 16:24:24,"Chapel Hill, NC",Twitter Web App,,"Bob Hummer, Arne Kalleberg, and Alexandrea Ravenelle on the impacts of COVID-19 @ArneKalleberg @AJRavenelleNYC 
""No more handshakes: UNC sociologists on the potential long-term impacts of COVID-19
https://t.co/70CnIo4yNK"
BearsOutreach,2020-04-21 16:24:24,"Chicago, IL",Twitter for iPhone,,".@FiftyDeuce has donated $350,000 to a COVID-19 emergency relief fund operated by @_abetterchicago.

📰: https://t.co/f6ie9Fvna5 https://t.co/GSUFB0Of6E"
lambdawon,2020-04-21 16:24:24,"Baltimore, MD",Twitter for iPhone,,"Great News! Govenor Kemp of Georgia is opening beeches, gyms, resturants, movie theatres, bowling alleys, and hair &amp; nail salons! South Carolina is opening up retail stores! Tennessee SOON! Now the 700,000 Americans who have MILD Covid 19 symptoms have a place to go for vacation!"
ChemDelphine,2020-04-21 16:24:24,"Colorado, USA",Twitter Web App,,"Use disinfectants/cleaners responsibly! 
""Cleaning and Disinfectant Chemical Exposures and Temporal Associations with COVID-19 — National Poison Data System, United States, January 1, 2020–March 31, 2020""  https://t.co/ArODSTnhFt https://t.co/xzQylxUyYZ"
Simon_Says_Rain,2020-04-21 16:24:24,USA,Twitter for Android,,"We have partnered with the @SalvationArmyNW to help our neighbors who have been economically impacted by the national COVID-19 crisis #YourNeighborNeedsYou

Donate or learn how you can help here: https://t.co/yWykIn4Zdg https://t.co/IffC7JZ1t2"
Westtlr,2020-04-21 16:24:24,"Michigan, USA",Twitter for Android,,"Sad, sad, sad state of mind here. Who thinks like this?
CNN’s April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID https://t.co/nRXbWcEoLD"
DMarceeux,2020-04-21 16:24:24,"Woodland, CA",Twitter for Android,,"😳FINES &amp; JAIL TIME if you don’t stay IN YOUR HOUSE...

....unless you’re part of the deep state high society club that is. 💁‍♀️

👉🏻George Stephanopoulos Walking in the Hamptons After COVID-19 Diagnosis👈🏻
https://t.co/7MzkjZ8Fhf"
KevinFisher13,2020-04-21 16:24:23,"North Carolina, USA",Twitter for Android,,"@ComfortablySmug ""This is the most important election in our lifetime. Now that you've recovered from COVID-19, have you given any thought to supporting progressive causes? Click here to donate.""

- NGPVAN email next month, probably"
ncwentz,2020-04-21 16:24:23,USA,Twitter for iPhone,,"It gets worse for the CDC. We knew the CDC sent out ""bad"" test kits. Now we know the kits were actually infected with COVID-19. And it wasn't a failure at a single lab.

At least 2 of the 3 labs that prepared and shipped these kits, sent infected ones.
https://t.co/oCwRpyg0Jb"
DukeGOP,2020-04-21 16:24:23,"Washington, DC",Twitter for iPhone,,"Gov. Whitmer: Let's not play politics with COVID-19.

Also Gov. Whitmer apparently: I'm going to quietly hire Joe Biden's ""progressive"" political data firm to collect MI patients' private medical information and hope no one notices."
jodifernandez_,2020-04-21 16:24:23,"Valdosta, GA",Twitter for iPhone,,Georgia was one of the last states to shelter in place and is gonna be one of the first states to re-open back up. Covid finna be BOOMIN down there
PACTVGovtAccess,2020-04-21 16:24:23,"Plymouth, MA",Twitter Web App,SmallBiz,"Having issues connecting w/ unemployment? Finding #SmallBiz loan programs difficult to navigate? Curious how you can get tested for COVID-19?

Visit the link below, fill out the form w/ your #covid19MA related issue, &amp; my office will be in touch to assist.
https://t.co/klnwBnrget"
VichusSmith,2020-04-21 16:24:23,NY,Twitter for iPhone,,Singapore removes COVID-19 superheroes from website after complaints  https://t.co/oeNSiKN2Lc
bryce_tatroe,2020-04-21 16:24:23,Michigan,Twitter for Android,,"New this AM: Stacey Abrams, Cory Booker and Andrew Yang have joined forces to announce Project 100, a campaign to provide direct cash payments to families on food stamps during the Covid crisis. https://t.co/fFE2vvA9Ab"
Mastiff77590119,2020-04-21 16:24:23,"Alabama, USA",Twitter for Android,,"WHO Warns Rush to Ease CCP Virus Restrictions May Lead to Resurgence
https://t.co/ifQhmK2u6v
 Like we should listen to an organization who so far has
✳️Helped China lie about 
     COVID       
✳️Spends more on lavish 1st-class airfare&amp; 5✨ hotels than AIDS,TB &amp;malaria combined🙄"
kytxcbs19,2020-04-21 16:24:22,East Texas,Twitter for iPhone,,The jail has two negative pressure cells to house inmates who test positive with COVID-19. A Gregg Co. inmate was in one of those cells and has since been sent back to a Gregg County facility along with the Smith Co. inmate with the virus. @kytxcbs19
Freddie23376700,2020-04-21 16:24:22,"Dallas, TX",Twitter Web App,,Immigrant detention center in North Texas erupts in COVID-19 cases https://t.co/q2iGNH2fno
EvelynMartina3,2020-04-21 16:24:22,"Prescott, AZ",Twitter for iPad,,"CNN's April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID 

This is just sickening...

https://t.co/AlL59E0xMh"
KimKriz1,2020-04-21 16:24:22,"West Henrietta, NY",Twitter for Android,,"Trump to biased reporter: “We’re gonna win in a landslide.”

PBS Yamiche Alcindor, asked Trump to admit to the country that it’s his fault people have died from COVID-19 ➡️ Because he didn’t act early enough.

Another dolt added 2 MSM Hall of Shame!  https://t.co/r9h4c3g7He"
GiftofWings,2020-04-21 16:24:22,"Milwaukee, Wisconsin",Twitter Web App,,"With a heavy heart I have to announce the 32nd Annual Wilde Subaru Family Kite Fest on May 23 &amp; 24 will have to be postponed this year due to Covid-19. We are looking at alternative dates. Wisconsin is still under an emergency order, so the event won't be allowed to go forward. https://t.co/K5CzKQUymh"
DrFacca,2020-04-21 16:24:22,Cleveland Ohio USA,Twitter for iPhone,,"Always on the forefront w giving us some SATISFACTION! We learned yesterday Mick is a Downton Abbey fan. Now it’s cool to admit our CoVid-cloistered addiction. Watched all six seasons and the movie, twice 😂 https://t.co/37nIL73Xt4"
anumakajmma808,2020-04-21 16:24:21,"Honolulu, HI",Twitter for iPhone,mostignorant,@BrunoAmato_1 @GovKemp This governor wins #mostignorant award for Covid-19.
jb39474626,2020-04-21 16:24:21,"Florida, USA",Twitter for iPhone,,George Stephanopoulos Walking in the Hamptons After COVID-19 Diagnosis https://t.co/Y8xlg0TdNa
yassinomar,2020-04-21 16:24:21,"Washington, DC",Twitter for iPhone,,"BREAKING: Minnesota reports 17 more deaths due to COVID-19, tying the highest one-day death toll so far for the state in this pandemic.

That includes 15 people from Hennepin County, mostly residents of long-term care facilities. https://t.co/E2kQqm73t9"
ncdemocrats,2020-04-21 16:24:21,"North Carolina, USA",Twitter for iPhone,,"There are currently 901 confirmed cases of COVID-19 in Duval County.
For more information please visit https://t.co/DkQEpKJzlz

More numbers from @HealthyFla  can be found here: https://t.co/lMpshlY2t7

#JaxReady #JAXSaferAtHome https://t.co/bMesqf2tCl"
1dearjess,2020-04-21 16:24:20,"Memphis, TN",Twitter for iPhone,,New from @AP Global Investigative team: 75 publicly listed companies received $300M in SBA loans due to COVID-19. 25% had warned even before the virus hit that they were in potentially failing financial health. Others were recently under SEC investigation: https://t.co/RWDQWAr4ea
Hoppy212Ny,2020-04-21 16:24:20,USA,TweetDeck,,"""Here’s How COVID-19 Compares to Past Outbreaks"" https://t.co/9Qxk86dJkL @Healthline"
KristyM9,2020-04-21 16:24:20,"Massachusetts, USA",Twitter Web App,,"Ha!  Rush just asked a great question:

If a state like Montana were responsible for half of the covid deaths, instead of NYC, do you really think everybody else in the nation would be shutting things down? 🤔

My guess - HELL NO!"
AlexDainis,2020-04-21 16:24:20,"Los Angeles, CA",Twitter Web App,,"It feels like a full time job trying to keep up with the news, new science coming out rapidly, and critique/commentary on that science. Appreciated this overview from @GregoryJBarber on recent antibody testing stories: https://t.co/oHTOmfBBqk"
annemidd1,2020-04-21 16:24:20,"Washington, USA",Twitter for iPad,,"@DirkSchwenk @thespybrief Is point to overall health being a not-insignificant factor. Covid is particularly severe for those with comorbidities such as diabetes, heart disease, hypertension and obesity.

Swedes are some of the healthiest people in the world. US... not so much."
suzolv,2020-04-21 16:24:20,"Indiana, USA",Twitter for iPhone,,"Well, Americans can finally breathe a sigh of relief... Trump is suspending all immigration to combat the COVID pandemic... Yeah, cause we all know handing out parking tickets during a tornado is the best use of time and resources... 🇺🇸🌪🙄"
MaryKoontz9,2020-04-21 16:24:19,"Memphis, TN",Twitter for iPad,,"MUST-READ: ""Trump Says He’ll End Obama-Era Funding To Chinese Lab That May Have Spawned The Coronavirus""

(@DailyCaller @DavidKrayden)

https://t.co/Nf7Tvr2RGF"
kytxcbs19,2020-04-21 16:24:19,East Texas,Twitter for iPhone,COVID19UPDATE,#COVID19UPDATE: Smith County Sheriff Larry Smith says during the commissioners court meeting a jail trustee has tested positive for COVID-19. @kytxcbs19
frey_gail,2020-04-21 16:24:19,California,Twitter for iPad,,"91 Rhode Islanders infected with COVID-19 have died in just the past week.

That's more lives lost than in all the traffic fatalities in RI during an entire year - in one week.

Mostly nursing home residents? Yes. But they were still our neighbors. https://t.co/5AzZgSiE2I"
cascadetommy,2020-04-21 16:24:19,"Cascade, MI",Twitter Web App,AmateurEpidemiology,"@charles_gaba @Betsy_Cazden I doubt that we will pass 60,000 by May 1st. (Based on Covid Tracking Project data; they are at 37K now, not 42K like CNN.) My #AmateurEpidemiology model predicts 48,300 deaths through next Sunday. 1/2"
PNWWestCoast,2020-04-21 16:24:19,"Pacific Northwest, USA",Twitter Web App,,@MotherJones Tea Party 2.0.  FOX News promoted the hell out of the tea party movement (even though they've claimed they didn't).  I'm guessing they'll do the same w/ the COVID-19 anti-science protests.
MaysPatriot,2020-04-21 16:24:19,"Texas, USA",Twitter for iPhone,,"WHO Warns Rush to Ease CCP Virus Restrictions May Lead to Resurgence
https://t.co/ifQhmK2u6v
 Like we should listen to an organization who so far has
✳️Helped China lie about 
     COVID       
✳️Spends more on lavish 1st-class airfare&amp; 5✨ hotels than AIDS,TB &amp;malaria combined🙄"
EvanS_FCC,2020-04-21 16:24:19,"Washington, DC",Twitter for Android,"DYK, COVID19, Telehealth",#DYK about the @FCC's #COVID19 #Telehealth Program that provides $200M in funding to help health care providers provide connected care services to patients at their homes or mobile locations? Go here to learn more: https://t.co/uZvXsO3Ddj.
JTelegen,2020-04-21 16:24:18,"Durham, NC",Twitter Web App,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
CCCNPitt,2020-04-21 16:24:18,"Pittsburgh, PA",Twitter Web App,,Not a lot is known about the affects of COVID on the renal system. Stay up to date with ASN has to say! https://t.co/rbkO1g7kCo
CoachJoMcKinney,2020-04-21 16:24:18,"Romulus, MI ✈ McKinney, TX",Twitter for iPhone,,"@CoachBeurer @AlbionFootball Morris Briggs (@Morris91103124)
6’0 220
RB/LB/DE
2021
3.4 GPA
SAT: Cancelled due to COVID-19
Currently taking college courses/Dual Enrolled (Will graduate High School with Associates Degree)
Advanced Tech Academy (MI) @ATALakersFB
Head Coach: @cmerrell3

https://t.co/gsGt8PgOrG"
leahsingworld,2020-04-21 16:24:18,"South Carolina, USA",Twitter for Android,,"Say her name....Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Michigan. She was 5 years old. https://t.co/SvnTsqSKAV"
DrMrPHD,2020-04-21 16:24:18,"Schenectady, NY",Twitter for iPhone,,"Tom Brady was thrown out of a park by a Tampa recreation worker. The city’s parks are closed in an effort to stop the spread of COVID-19.

https://t.co/VvdxM3URiP"
timf822,2020-04-21 16:24:17,"Lafayette, LA",Twitter Web App,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/hFcg6diu5d via @gatewaypundit
SteveAhnen,2020-04-21 16:24:17,"Concord, NH",Twitter for iPhone,"HealthcareHeroes, NH","To all of our #HealthcareHeroes throughout #NH, we thank you for your tireless efforts to care for your patients &amp; communities during the COVID-19 pandemic! Shout out to @michaelb603 for his creative genius!  #HereForYou #NHStrong #603Pride  https://t.co/0ZEEMktcRf"
DaveVote4,2020-04-21 16:24:17,Texas,Twitter for iPad,"DidYouKnow, COVID19",#DidYouKnow We maintain a list of counties that have enacted #COVID19 disaster declarations and orders. TAC Legal Services also offers updated guidance on government orders and protocols and information for county officials. For more: https://t.co/fQHGfaHMOK https://t.co/eVmj6OSIKn
MelissaJoy50,2020-04-21 16:24:17,Northern California,Twitter for Android,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
ApartmentWire,2020-04-21 16:24:16,"Washington, DC",Twitter Web App,,"Join your colleagues across the housing industry in advocating for further relief for housing providers, employees and their residents in the next phase of COVID-19 relief legislation.

Take Action:
https://t.co/O25ANPSHij"
DuncanBanner,2020-04-21 16:24:16,"Duncan, Oklahoma",BLOX CMS,,"As of this advisory, there are 2,807 confirmed positive cases of COVID-19 in Oklahoma. https://t.co/beTAnQro8E"
CarlaUNICEF,2020-04-21 16:24:16,"New York, USA",Twitter for iPhone,COVID19,"Demonstrating continuous coordination for #COVID19 with the Boards of @UNDP @UNFPA @UNICEF @UNWOMEN @UNOPS @WFP, @WHO @OCHA. 
Our common objective: Responding inclusively to the effects of COVID-19, while helping Governments recover better, with the #SDGs as our guiding light. https://t.co/nCuhyVloOF"
vinniemackenzie,2020-04-21 16:24:16,"Lowell, MA",Twitter Web App,,"Sean Penn helping bring free COVID-19 testing to CA, showing up trump, pence and kushner. Thank you, Mr Penn. https://t.co/BrnYWfr7NO"
Webfan55,2020-04-21 16:24:16,"California, USA",Twitter for iPhone,,"Man Who Called Ohio's Lockdown Order 'Bullshit' Has Succumbed To COVID-19

John McDaniel railed on social media against Ohio's Gov. Mike DeWine's lockdown order. Weeks later he contracted the coronavirus. A few days ago he died.
https://t.co/bP8LH8Gyx2"
nam_414,2020-04-21 16:24:16,US,Twitter for iPhone,,"I mean how do journalists get angry at seemingly healthy people going to the beach, but have nothing to say about Stephanopoulos and Cuomo refusing to self-quarantine AFTER they tested positive for COVID-19?"
voodavey,2020-04-21 16:24:16,"Compton, CA",Twitter for iPhone,,Me in phase 6 of COVID outbreak https://t.co/hzhTkCMr3d
Fred__Ziffel,2020-04-21 16:24:15,USA,Twitter Web Client,,"As countries around the world, including the United States, the United Kingdom, and France have criticized Beijing’s handling of the COVID-19 crisis, Trudeau has been reluctant to do the same.

When will he finally condemn China’s role in the spread of COVID-19? https://t.co/TjPS2Y9cZm"
vcstar,2020-04-21 16:24:15,"Ventura County, CA",SocialNewsDesk,,"At least 11 residents and 13 employees from Ventura County long-term care facilities have tested positive for COVID-19 during the pandemic with more than half of the cases coming from one senior living community, said the county's public health officer. https://t.co/juILPhvwSY"
Philosocrat,2020-04-21 16:24:15,"Buffalo, NY",TweetDeck,,"Covid did not escape from a Chinese lab.

China is an untrustworthy, paranoid, autocratic state with a history of deadly epidemiological coverups (SARS), and it mishandled and lied about the covid crisis early on. 

But covid is not a bioweapon.

1/ https://t.co/eKwNEXys9v"
TerriSueMonark,2020-04-21 16:24:15,"Colorado, USA",Twitter for iPhone,,"Singapore's second-wave outbreak has been driven by people coming into the country with covid-19. European countries are closing their borders. But Trump is evil for suspending immigration at the moment (which, for all practical purposes, was already happening)."
pennyfarringto1,2020-04-21 16:24:15,"California, USA",Twitter Web App,,"Prime Minister Boris Johnson 'should face Chilcot-style inquiry over response to Coronavirus pandemic'

Or in other words the Globalist Deep State are still trying take down Boris and our Conservative Government, it won't work, they will lose again!!
https://t.co/KaGDmhtqGa"
122Mia,2020-04-21 16:24:15,"Tucker, GA",Twitter for iPhone,,"@Flipgrid @Savvy_Educator @jessxbo @annkozma723 I LOVE using Flipgrid in the classroom but it has been a great part of my DL lesson plans during this Remote Learning transition due to Covid-19.
I able to have my students peer review, video journal and have daily or weekly reflections of learning. #FlipgridROCKS @lauradfromnc"
DawniePow,2020-04-21 16:24:15,California,Twitter Web App,,LISTEN: Audio we obtained shows President Trump misrepresented Maryland Governor Larry Hogan’s comments on COVID-19 testing  https://t.co/IqB8B79ESt
perform4yoMind,2020-04-21 16:24:15,"California, USA",Twitter for iPhone,Covid,With the #Covid questions surrounding college football.  I expect this year to be the largest group of players ever to apply for the NFL supplemental draft.  #NFLDraft
jb39474626,2020-04-21 16:24:15,"Florida, USA",Twitter for iPhone,,"Dr. Birx is an Army Colonel and a subject matter expert who has dedicated her life to fighting infectious diseases.

Why shouldn’t she also be able to speak?
 
“Joe Biden: Dr. Anthony Fauci should be 'only person' public hears from during COVID-19 crisis”

https://t.co/K8AsHJLtdA"
william_o18,2020-04-21 16:24:15,"Atlanta, GA",Twitter for Android,,"A message from our head men’s coach Grover Hinsdale &amp; head women’s coach Alan Drosky:

“We stand with our colleagues at @GeorgiaTech and America’s leading research universities as they take the fight to Covid-19 in our labs and hospitals.”

 #ProudToBeOnTheirTeam"
Mkwood1952,2020-04-21 16:24:15,Massachusetts,Twitter for Android,,"President Trump now seeks to distract us from his fumbled COVID-19 response by trying to put the blame on immigrants. The truth is many immigrants are on our front lines, protecting us as doctors, nurses, health aids, farmworkers, and restaurant workers. https://t.co/nJef4W5qZK"
RMHDelaware,2020-04-21 16:24:14,"Wilmington, Delaware",Hootsuite Inc.,,"It's Give From Home Day! So many have been affected by the COVID-19 crisis. Our services are needed more than ever.If you're able, please consider making a gift to our Chapter. https://t.co/xbugRUBXCP https://t.co/7F1f0cKa2M"
mikerhoneTM,2020-04-21 16:24:14,"Santa Clara, CA",Twitter for iPhone,,"Good news for me and my family.  Last week I tested positive for Covid antibodies, confirming I cleared the virus after weeks without symptoms.  I’ve also signed up for a clinical trial to donate my blood plasma and expect to make the donation in the coming weeks"
abshaww,2020-04-21 16:24:14,"Boulder, CO",Twitter for iPhone,,"Colorado's stay at home order expires next week &amp; the gov says some businesses may reopen in limited capacity, such as to-go retail, hair salons and tattoo parlors. (No restaurants.) Will you be patronizing right away? https://t.co/PHrIDkMVAd"
ExumAM,2020-04-21 16:24:14,Texas via Tennessee,Twitter for iPhone,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
amlonsdale,2020-04-21 16:24:14,"New York, NY",Twitter for iPhone,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
MonstermakerSRS,2020-04-21 16:24:13,"Tacoma, WA",Twitter for Android,,@thenewstribune @allisonneedles Paywall for the story tagged Covid-19?
cjlamothe,2020-04-21 16:24:13,"Rhode Island, USA",Twitter for iPhone,,Is the Bigfoot population threatened by Covid?
megsoco,2020-04-21 16:24:13,Minnesota,Twitter Web App,,"This morning nurses protested for PPE - in front of the White House.

They read the names of healthcare workers who have given their lives trying to save others from COVID-19.

And the list felt endless.

This situation is unacceptable. We need to support our nurses. Now. https://t.co/jKl4JpKP3L"
davinccdeez,2020-04-21 16:24:13,"Brooklyn, NY",Twitter for iPhone,,YES GOD WASH THE COVID AWAY 😂
Robnda216,2020-04-21 16:24:13,"Lakewood, Ohio",Twitter for Android,InThisTogetherOhio,"Wearing your mask helps to protect others from you. 

Learn more: https://t.co/43ha3F3dQH 

#InThisTogetherOhio https://t.co/FtrWdPdDMU"
923TheFan,2020-04-21 16:24:13,"Cleveland, OH",TweetDeck,,OHSAA cancels spring sports as school facilities remain closed for rest of academic year https://t.co/wlLJTxJRVj
DavidUn01978816,2020-04-21 16:24:13,"Norfolk, VA",Twitter for Android,,"Less than one tenth of one percent of people that contract COVID-19 will die from it.

If you don’t think Democrats have turned this into a political opportunity to destroy Donald Trump with lies, misinformation and slight of hand you’re a goddamn fool!

OPEN THE F’KNG ECONOMY!!!"
VashtiVale42,2020-04-21 16:24:13,Southern California,Twitter for iPhone,,New from @AP Global Investigative team: 75 publicly listed companies received $300M in SBA loans due to COVID-19. 25% had warned even before the virus hit that they were in potentially failing financial health. Others were recently under SEC investigation: https://t.co/RWDQWAr4ea
OfficialMrEYD,2020-04-21 16:24:12,"Florida, USA",Twitter for iPhone,Bigtrip2020,"@DDoll89 You’re such a cutie, I FUX WITH THOSE GRAPHICS OKAY 😍🤟🏾. I ment get it lol, when this covid 19 stop messing up my plans. #Bigtrip2020"
kyn_joy,2020-04-21 16:24:12,"Oakland, CA",Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
SEBCTink,2020-04-21 16:24:12,"Marietta, GA, USA",Twitter Web App,,"@PolitiBunny @stephiehyde1028 OK, medical coder here. Here's how it works: For an outpatient encounter, we code what is actually documented.  No ""possible"" or ""probable"" or ""might be.""  If a patient comes into ED with a cough and fever and leaves with a negative COVID test, diagnosis is cough and fever. 1/x"
DennyArky,2020-04-21 16:24:12,"Chicago, IL",Twitter for iPhone,,"@DrPhil  Doc, I watch your shows every day on @OWNTV. 2 weeks ago we lost our dog, Sweetie Pie. I’m just wondering if you could bring Maggie out on your morning Covid updates. We can’t have another dog. Thanks"
Jeff_Mans,2020-04-21 16:24:12,"Arizona, USA",Twitter for iPhone,,"2020 WSOP Postponed :
The 51st World Series of Poker (WSOP), is officially being postponed as a result of the public health emergency involving COVID-19. It is now targeted for fall of 2020, with exact dates and events to be determined.
More details: https://t.co/iaYZgSGXr9 https://t.co/UVL6PQwH96"
beny_benson,2020-04-21 16:24:12,"Rand, Texas",Twitter for iPhone,,‘A lot of people in the media hate Trump’: Brit Hume’s interview with COVID lockdown skeptic Alex Berenson a must-read https://t.co/zclLU8oPYz
ahjau,2020-04-21 16:24:11,Texas,Twitter for iPhone,,WATCH: Stars of GH Past and Present In COVID-19 Quarantine Music Video - @GeneralHospital @JonathanJackson @kellymonaco1 @dom_zamprogna &amp; more @justjimwarren https://t.co/akR3l3mSDz https://t.co/7ojEUE2V93
GJR38706061,2020-04-21 16:24:11,"Denver, CO",Twitter for Android,,"Dr. Birx is an Army Colonel and a subject matter expert who has dedicated her life to fighting infectious diseases.

Why shouldn’t she also be able to speak?
 
“Joe Biden: Dr. Anthony Fauci should be 'only person' public hears from during COVID-19 crisis”

https://t.co/K8AsHJLtdA"
janet_yackle,2020-04-21 16:24:11,"Minneapolis, MN",Twitter for iPhone,,"Emerging cluster of cases in North Dakota: 128 cases associated with one energy plant in Grand Forks

https://t.co/38NvOpylOY"
HenricoFire,2020-04-21 16:24:11,County of Henrico Virginia,Twitter Web App,,"Handwashing remains the No. 1 tip for preventing the spread of COVID-19. It’s common sense and it works. Use soap and water to wash for 20 seconds. 

#COVIDRVA #oneHenrico https://t.co/UjTYapsu4Q"
Project2Program,2020-04-21 16:24:10,"Austin, TX",Twitter Web App,COVID19,"@N8ivTexan @dsallentess @chrislhayes On a positive note, Abbott launched a 3rd #COVID19 test, a lab-based antibody blood test that just started shipping. Targeting 4m for April, ramping to 20m in June.  https://t.co/prCikcwaCl"
TomthunkitsMind,2020-04-21 16:24:10,"Atlanta, GA",The Social Jukebox,TuesdayThoughts,"A real COVID-19 interview. 

You’re welcome...Face with hand over mouthRolling on the floor laughingLoudly crying faceSkullSkull https://t.co/1KsgCmwsSH
via RexChapman 03
#TuesdayThoughts"
Stardustraven2,2020-04-21 16:24:10,Somewhere in California,Twitter Web App,,"The Covid-19 crisis and the ecological crisis are ultimately teaching us the same thing: that we need to build economies that are organized around life, rather than around capital accumulation."
Areli_RLE,2020-04-21 16:24:10,"Los Angeles, CA",Twitter for Android,,"Please sign this petition to include mixed status families in Covid-19 relief. 

https://t.co/DePAdERqeF https://t.co/80DvbHz72P"
jmfcat1,2020-04-21 16:24:10,"San Leandro, CA",Twitter for Android,,It’s the covid equivalent of dogs playing poker https://t.co/8hC1AW7Pmo
Keith07201,2020-04-21 16:24:09,Tennessee,Twitter for Android,,"As of Thursday, according to the Johns Hopkins tracker:

US Population: 328 million
US COVID-19 Cases: 667,801
US COVID-19 Deaths: 29,465

Spain, Italy, France, Germany, UK Population: 323 million
S,I,F,G,UK COVID-19 Cases: 742,823
S,I,F,G,UK COVID-19 Deaths: 77,186

TY @POTUS"
MaryKoontz9,2020-04-21 16:24:09,"Memphis, TN",Twitter for iPad,,"""Police arrested 15 high-profile pro-democracy figures in connection with allegedly “organizing and participating in unlawful assemblies,” according to the security bureau.""

#CCP: Never let a crisis go to waste.

#COVID #China #HongKong 
@HongKongFP 
https://t.co/qAuEDpaXUv"
g_kohls,2020-04-21 16:24:09,"Midwest, USA",TigTweet,,Discover the Palm Beaches provides personalized support for lodgers with seamless access to book hotel rooms and special offers during COVID-19 &gt;&gt; https://t.co/hMt5aemu5y @PalmBeachesFL #EssentialWorkers
mercadoRheiEd,2020-04-21 16:24:09,"California, USA",Twitter for iPhone,,"In Ukraine, this is how a child was loaded up in the ambulance and taken to the hospital after he was confirmed to have COVID-19 💔

This is not a scene out of a horror movie, this is real life. 

And people here are taking it as a joke?! ARE YOU SERIOUS?! 

LOOK AT THIS! https://t.co/pyZU16ENIj"
CompassPHL,2020-04-21 16:24:09,"Philadelphia, PA",Twitter Web App,,"Attention Nonprofits – We're offering pro bono strategy consulting projects in Fall 2020 as well as new programs in response to COVID-19. Interested nonprofits can attend an upcoming INFORMATION SESSION on Wednesday, April 29 at 9:30am. Register here: https://t.co/MjFGC23QPU https://t.co/dbZqtx6dqG"
sarahrudlang,2020-04-21 16:24:09,"Fargo, ND",Twitter Web App,"COVID19, NorthDakota, StopTheSpread","JUST IN: North Dakota is reporting 17 new COVID-19 cases today, with no new deaths. This is down significantly from the jump weekend jump in cases! #COVID19 #NorthDakota #StopTheSpread https://t.co/rkvpTEVCTW"
filafresh,2020-04-21 16:24:09,"Screwston, Texas",Twitter for Android,,"COVID-19: Cross River Begins Payment of N30,000 To Youths https://t.co/lxlhc0krUh https://t.co/Y941d6hZV4"
